index,address,city,Name,Latitude,Longitude,landform_type
landf_482,Telve di Sopra,"Strada forestale Serra, Musiera di Sopra Vinante, Telve di Sopra, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Monte Salubio,46.1044114,11.47078,mountain
landf_483,Telve,"Strada forestale Serra, Musiera di Sopra Vinante, Telve, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38051, Italia",Col Caponere,46.0936055,11.4732155,mountain
landf_484,SantOrsola Terme,"Strada Forestale ""Costalta"", Sant'Orsola Terme, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38043, Italia",Cadinel alt,46.1293644,11.288517,mountain
landf_485,SantOrsola Terme,"SP224, Sant'Orsola Terme, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38043, Italia",Sass de Sant'Orsola,46.1316914,11.3212806,mountain
landf_486,San Martino di Castrozza,"Sentiero attrezzato ""Achille Gadler"", San Martino di Castrozza, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Cime di Bragagnolo,46.2648477,11.7270894,mountain
landf_487,San Martino di Castrozza,"Sentiero attrezzato ""Achille Gadler"", San Martino di Castrozza, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Cima di Ceremana,46.2647315,11.737824,mountain
landf_488,Predazzo,"Sentiero attrezzato ""Achille Gadler"", Predazzo, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Costòn dei Slavaci,46.2617847,11.7168581,mountain
landf_489,Predazzo,"Sentiero Don Battistin, Predazzo, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Cima di Sella,46.2693583,11.6720254,mountain
landf_490,Canazei,"Galleria Sora Colmer, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Sass Ciapel,46.4768091,11.8403205,mountain
landf_491,SantOrsola Terme,"Strada forestale ""Sporcela"", Sant'Orsola Terme, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38043, Italia",Col de Sporcela,46.1251313,11.2951346,mountain
landf_492,SantOrsola Terme,"Sentiero della Cros de Mala, Masi dei Stefani, Sant'Orsola Terme, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38042, Italia",La Brada,46.1075433,11.2721507,mountain
landf_493,Telve,"Malga Cagnon di Sotto, Telve, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Cima Cagnon,46.1379334,11.4055522,mountain
landf_494,Telve,"Baito Caseròte, Strada forestale Vatrighetta - Cagnon, Telve, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Col di Boi,46.1458143,11.4130723,mountain
landf_495,Telve,"Villa Longo, Telve, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Col di Fregio,46.1324975,11.4436004,mountain
landf_496,Telve,"Sentiero alto per c. Pastronezze da malga Ezze, Telve, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Monte Pastronezze,46.1358924,11.4378589,mountain
landf_497,Canal San Bovo,"Laghetti di Coltorondo, Canal San Bovo, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Monte Tabio,46.251011,11.6827621,mountain
landf_498,San Giovanni di Fassa-Sen Jan,"Strada forestale Pian da le Trapole, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38036, Italia",Sasso delle Dodici,46.4080754,11.7007536,mountain
landf_499,Cavareno,"Panorama Weg, Cavareno, Comunità della Val di Non, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38011, Italia",Glockenbühel - Monte Campana,46.3970557,11.2147887,mountain
landf_500,Mezzano,"Forcella Folga, Traccia Sentiero Lago Pisorno - Agnelessa, Mezzano, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Col Mongo,46.1961841,11.7606565,mountain
landf_501,Mezzano,"Boal dele Stele, Mezzano, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Palon di Folga,46.1929891,11.765999,mountain
landf_502,Mezzano,"Malga Valsorda, Mezzano, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Cima Valsorda,46.1997107,11.7361929,mountain
landf_503,Mezzano,"Malga Valsorda, Mezzano, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Cima Cuneletti,46.2046385,11.7359697,mountain
landf_504,San Giovanni di Fassa-Sen Jan,"Rifugio El Zedron, Sentiero forestale per Lagusel, Sauch, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38036, Italia",Col de Valvacin,46.4341947,11.7358878,mountain
landf_505,Canazei,"DOLO Myths Run, Mazzin, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38032, Italia",Spiz de Soforcela,46.4562288,11.7629015,mountain
landf_506,San Giovanni di Fassa-Sen Jan,"Bivacco Marco Dal Bianco, Via Ferrata Marmolada Cresta Ovest, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Ombreta Orientale,46.4243255,11.8464784,mountain
landf_507,San Giovanni di Fassa-Sen Jan,"San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38036, Italia",1. Lämmerkopf - Prima Testa d'Agnello,46.4711805,11.6258023,mountain
landf_508,Pergine Valsugana,"SP66, Riposo, Serso, Pergine Valsugana, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38057, Italia",Casteller,46.0828068,11.2402045,mountain
landf_509,Pieve Tesino,"Baita di Monte Silana, Strada forestale Silana, Bosco Santa Maria, Pieve Tesino, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38053, Italia",Monte Silana,46.0812809,11.6032375,mountain
landf_510,Predazzo,"E349 - Sentiero attrezzato ""Achille Gadler"", Predazzo, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Palòn di Cece,46.2576658,11.6790989,mountain
landf_511,Moena,"Punta Alochet (Cresta De Le Sele) - Lech de la Campagnola, Moena, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38035, Italia",Punta dele Selle,46.3949547,11.7584856,mountain
landf_512,Moena,"Punta Alochet (Cresta De Le Sele) - Lech de la Campagnola, Moena, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38035, Italia",Punta Alochet,46.3900719,11.7507259,mountain
landf_513,Moena,"Ricoleta, Moena, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38035, Italia",Cima Malinverno,46.387374,11.7248648,mountain
landf_514,Moena,"Ricoleta, Moena, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38035, Italia",Spiz de Tariciogn,46.3858782,11.7400972,mountain
landf_515,Fornace,"Pian del Gac - campo di aeromodellismo, Via Val dei Sari, Zetri, Fornace, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38041, Italia",Monte Gorsa,46.1386071,11.2101956,mountain
landf_516,San Martino di Castrozza,"Velo della Madonna, Ferrata della Vecia, Siror, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38054, Italia",Cima della Madonna,46.2323027,11.8461527,mountain
landf_517,San Martino di Castrozza,"Stazione Funivia di Rosetta, Strada forestale Val di Roda, Siror, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Cima della Rosetta,46.2627327,11.8312066,mountain
landf_518,San Martino di Castrozza,"714; 715, Ferrata della Vecia, Siror, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38054, Italia",Campanile Pradidali,46.24435,11.8451299,mountain
landf_519,San Martino di Castrozza,"714; 715, Ferrata della Vecia, Siror, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38054, Italia",Cima di Ball,46.2429769,11.8446253,mountain
landf_520,Campitello di Fassa,"Sentiero Forestale Prà Molin, Mazzin, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38031, Italia",Ponjin,46.480579,11.7075883,mountain
landf_521,Mazzin - Mazin,"Capitello, Sentiero forestale Scofa, Mazzin - Mazin, Mazzin, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38030, Italia",Dò Ciuril,46.4700512,11.6910955,mountain
landf_522,San Martino di Castrozza,"Prati Ronzi, Siror, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38054, Italia",Cima di Val di Roda,46.2463073,11.8398668,mountain
landf_523,San Martino di Castrozza,"Strada forestale Val di Roda, Siror, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Col dei Bechi,46.2554215,11.8364381,mountain
landf_524,San Martino di Castrozza,"Bivacco Guide Alpine di San Martino, Ferrata della Vecia, Siror, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38054, Italia",Pala di San Martino,46.2537463,11.8503179,mountain
landf_525,San Martino di Castrozza,"Strada forestale Doch - Forcella Calaita, Siror, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38054, Italia",Col Santo,46.2074138,11.7989967,mountain
landf_526,San Martino di Castrozza,"Primiero Dolomiti Marathon, Siror, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38054, Italia",Spiz del Doch,46.2001123,11.7984769,mountain
landf_527,Castello Tesino,"Castello Tesino, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38053, Italia",Col della Croce,46.1649167,11.6381811,mountain
landf_528,Castello Tesino,"Castello Tesino, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38053, Italia",Conte Moro,46.1637101,11.6500087,mountain
landf_529,Castello Tesino,"Castello Tesino, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38053, Italia",Monte Tolvà,46.1435926,11.6447594,mountain
landf_530,Castello Tesino,"Castello Tesino, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38053, Italia",Cima Orena,46.1370525,11.6451945,mountain
landf_531,Castello Tesino,"Strada forestale Orena, Castello Tesino, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Monte Timoncello,46.1244612,11.6447917,mountain
landf_532,Castello Tesino,"Castello Tesino, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38053, Italia",Col del Rigon,46.1405996,11.6730611,mountain
landf_533,Castello Tesino,"Castello Tesino, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38053, Italia",M. Calmandrino,46.1458626,11.6729109,mountain
landf_534,San Martino di Castrozza,"Bivacco Guide Alpine di San Martino, Ferrata della Vecia, Siror, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38054, Italia",Cima Immink,46.2515644,11.8504281,mountain
landf_535,Castello Tesino,"Castello Tesino, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38053, Italia",Il Contessat,46.1583172,11.6380281,mountain
landf_536,Castello Tesino,"Memoriale Don Italo Girardi, Strada forestale Tolvà - Regana, Castello Tesino, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",La Contessa,46.1545676,11.6401174,mountain
landf_537,Cinte Tesino,"SP79, Cinte Tesino, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Pizzo degli Uccelli,46.1243486,11.6885617,mountain
landf_538,Castello Tesino,"Castello Tesino, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38053, Italia",Colle di Coston,46.1343949,11.6762919,mountain
landf_539,Canal San Bovo,"Traccia Sentiero Lago Pisorno - Agnelessa, Canal San Bovo, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Agnelessa,46.2130599,11.7750025,mountain
landf_540,Imer,"9, Malga Scanaiòl, Imer, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38054, Italia",Cima Tognazza,46.2284479,11.7703636,mountain
landf_541,Cinte Tesino,"Strada forestale Valcorbelle, Cinte Tesino, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Col della Remitta,46.1186488,11.712476,mountain
landf_542,San Martino di Castrozza,"714; 715, Ferrata della Vecia, Siror, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38054, Italia",Cima Pradidali,46.2484306,11.8497027,mountain
landf_543,Canal San Bovo,"Strada forestale Val Dorda - Val de Neora, Zortea, Canal San Bovo, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Coston,46.1841,11.7562594,mountain
landf_544,San Martino di Castrozza,"Cadinot, Siror, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38054, Italia",Cimerlo,46.2241618,11.8485892,mountain
landf_545,Telve,"Volta del Corno, Telve, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Col Scandolera,46.1085343,11.4904154,mountain
landf_546,San Martino di Castrozza,"Velo della Madonna, Ferrata della Vecia, Siror, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38054, Italia",Cima della Stanga,46.2286584,11.8472174,mountain
landf_547,Telve,"Sentiero Baraccamenti Baitol, Telve, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Pala di Cagnon,46.1574467,11.3718135,mountain
landf_548,Bedollo,"Busa dei Campedei, Bedollo, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38043, Italia",Schvorzlommer,46.1534722,11.3611557,mountain
landf_549,San Martino di Castrozza,"715; 739, Ferrata della Vecia, Siror, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38054, Italia",Torre Pradidali,46.2475332,11.853226,mountain
landf_550,Torcegno,"trincea, Torcegno, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Monte del Lago,46.1085357,11.3834441,mountain
landf_551,Bieno,"Scala del Tombolin, Bieno, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38050, Italia",Cima del Frate,46.1163165,11.5716411,mountain
landf_552,Cavalese,"Stalla vecchia, Cavalese, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Cimon del Terzo,46.2061964,11.490719,mountain
landf_553,Cavalese,"al lago del Forame, Cavalese, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Cimon di Busa Bèla,46.2060561,11.4755817,mountain
landf_554,Cavalese,"al lago del Forame, Cavalese, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Cimonat,46.2123392,11.4864159,mountain
landf_555,Vignola,"La Gadainera, Stal, Vignola, Vignola Falesina, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38056, Italia",Monte Orno,46.0573558,11.2815401,mountain
landf_556,Vignola,"Strada Provinciale 12 di Vignola e Panarotta, La Gadainera, Stal, Vignola, Vignola Falesina, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38056, Italia",Sèmperspitz,46.0498472,11.3073456,mountain
landf_557,San Martino di Castrozza,"Val Male, Siror, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38054, Italia",Sas del Cogol,46.2159524,11.8247298,mountain
landf_558,San Martino di Castrozza,"Strada forestale Val di Roda, Siror, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Cusiglio,46.2597782,11.8296168,mountain
landf_559,Telve,"Malga Cagnon di Sotto, Telve, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Pala de l'Aiona,46.1634757,11.4130569,mountain
landf_560,Telve,"Passo Mangheneto, Strada Provinciale del Passo del Manghen, Telve, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Manghenéti,46.1710156,11.4294624,mountain
landf_561,Telve,"Baracchetta militare 1918, Strada forestale Vatrighetta - Cagnon, Telve, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Cima Bolénga,46.1626197,11.4054848,mountain
landf_562,Tesero,"Tesero, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38038, Italia",Lasteolo sud,46.2151225,11.5435245,mountain
landf_563,San Martino di Castrozza,"Siror, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38054, Italia",Punta Figlio della Rosetta,46.2602805,11.828587,mountain
landf_564,Pieve Tesino,"Pieve Tesino, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38050, Italia",Cima Segura,46.1364156,11.5810347,mountain
landf_565,Pieve Tesino,"Ponte forra Sorgazza (inagibile), Pieve Tesino, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Cima Costa Brunella,46.1275072,11.5836664,mountain
landf_566,Bieno,"Scala del Tombolin, Bieno, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38050, Italia",Tombolin di Rava,46.1194549,11.5637066,mountain
landf_567,Pieve Tesino,"Dogo di Quarazza, Pieve Tesino, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",M. Fierollo,46.1072354,11.5895619,mountain
landf_568,Pieve Tesino,"Spiado, Pieve Tesino, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38053, Italia",M. Spiado,46.1040219,11.5890255,mountain
landf_569,Ziano di Fiemme,"Sentiero per Busa Alta, Ziano di Fiemme, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Busa Alta Italiana,46.2460726,11.607665,mountain
landf_570,Canal San Bovo,"Sentiero per Moregna - Giovanni Fifol, Canal San Bovo, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Cima Moregna,46.2597894,11.6405552,mountain
landf_571,Valfloriana,"Strada forestale Casaiola, Valfloriana, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Dosso della Sella,46.2172936,11.3805971,mountain
landf_572,Valfloriana,"Strada forestale Casaiola, Valfloriana, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Dos da le Laste,46.2279026,11.3846309,mountain
landf_573,San Martino di Castrozza,"Strada forestale Val di Roda, Siror, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Torre Bettega,46.2497816,11.838105,mountain
landf_574,Telve di Sopra,"Crozi d'Ezze, Telve di Sopra, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Crozi d'Ezze,46.1365291,11.4107156,mountain
landf_575,Telve,"Passo Cadin, Path from Passo Cadino to Malga Fornasa Alta, Valfloriana, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Crozzi Brusadi,46.1601699,11.4006719,mountain
landf_576,Telve,"Strada Forestale Pastronezze, Telve, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Col di Fregio,46.1322983,11.4556638,mountain
landf_577,Telve di Sopra,"Cippo 14 WWF, Sentiero alto per c. Pastronezze da malga Ezze, Telve di Sopra, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Tornion de l'Agnelessa,46.1383967,11.4206327,mountain
landf_578,Torcegno,"Torcegno, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Monte Carli,46.1072641,11.4212248,mountain
landf_579,Ronchi Valsugana,"Busa di Casa Pinello, ippovia, Ronchi Valsugana, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Col del Chelder,46.0916602,11.3923045,mountain
landf_580,Cinte Tesino,"Strada forestale Stoi, Cinte Tesino, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38053, Italia",Col delle Bagole,46.0439602,11.5909214,mountain
landf_581,Cinte Tesino,"Strada forestale Col delle Bagole, Prati di Monte Mezza, Cinte Tesino, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38053, Italia",Pale della Caldiera,46.0354397,11.5943755,mountain
landf_582,Cinte Tesino,"Strada forestale Prà della Castellana, Cinte Tesino, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38053, Italia",Cima la Presa,46.0543212,11.5845202,mountain
landf_583,Cinte Tesino,"Strada forestale Stoi, Cinte Tesino, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38053, Italia",Monte Cismon,46.0396956,11.5894946,mountain
landf_584,Cavalese,"Sentiero per il Cimon de le Buse de l'Oro, Cavalese, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Cimon delle Buse de l'Oro,46.2084875,11.518968,mountain
landf_585,Scurelle,"Strada forestale Aia del buso - Nassare, Scurelle, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Croz de Conseria,46.1508214,11.5505343,mountain
landf_586,San Martino di Castrozza,"Bivacco Guide Alpine di San Martino, Ferrata della Vecia, Siror, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38054, Italia",Cima delle Scarpe,46.2592147,11.849935,mountain
landf_587,Levico Terme,"Forte Busa Granda, Strada Provinciale per Vetriolo - SP11, Vetriolo Terme, Levico Terme, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38056, Italia",Busa Grande,46.0356251,11.2983125,mountain
landf_588,Scurelle,"Percorso Trincee Prima Guerra Mondiale, Scurelle, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38050, Italia",Monte Consèria,46.1495415,11.5545432,mountain
landf_589,Tesero,"Strada forestale Pieve Alte, Tesero, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38038, Italia",Monte Prestavel,46.3347386,11.4980547,mountain
landf_590,Ronchi Valsugana,"Strada panoramica della Valsugana, Canai, Ronchi Valsugana, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38051, Italia",Colle San Marco,46.0735785,11.4410763,mountain
landf_591,Moena,"Alpenhütte, Sentiero forestale do Peniola, Moena, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38035, Italia",C. da Ciamp,46.3774843,11.6200799,mountain
landf_592,Moena,"Alpenhütte, Sentiero forestale do Peniola, Moena, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38035, Italia",M. Toac,46.3778679,11.6111968,mountain
landf_593,San Martino di Castrozza,"702; 715, Strada forestale Val di Roda, Siror, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Rodetta,46.2596597,11.8460512,mountain
landf_594,Moena,"517B, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 39056, Italia",Cava del Bol,46.3796757,11.5965396,mountain
landf_595,Moena,"Bait dal Col, Strada forestale di Valsorda, Moena, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",El Col,46.3715683,11.6086071,mountain
landf_596,Moena,"Peniola / Penia, Moena, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38035, Italia",Sa Coi,46.3693581,11.6224156,mountain
landf_597,Moena,"Peniola / Penia, Moena, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38035, Italia",La Sèla,46.3668665,11.6236028,mountain
landf_598,Moena,"Valbona, Moena, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38035, Italia",Col de Poza,46.3499261,11.6747858,mountain
landf_599,San Martino di Castrozza,"702; 715, Strada forestale Val di Roda, Siror, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Croda di Roda,46.2603718,11.8406439,mountain
landf_600,Castel Ivano,"Bivacco Argentino, Sentiero della Memoria, Castel Ivano, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38050, Italia",Cima Ravetta,46.1111552,11.5463715,mountain
landf_601,Castel Ivano,"Sentiero della Memoria, Castel Ivano, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38050, Italia",Monte Tauro,46.1048433,11.5441162,mountain
landf_602,Castel Ivano,"Sentiero della Memoria, Castel Ivano, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38050, Italia",Cima Primaluna,46.1167711,11.5444263,mountain
landf_603,Moena,"Passo Le Selle, Punta Alochet (Cresta De Le Sele) - Lech de la Campagnola, Moena, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38035, Italia",Picol Laste,46.3999522,11.7639849,mountain
landf_604,Moena,"Ricovero Austriaco, Punta Alochet (Cresta De Le Sele) - Lech de la Campagnola, Moena, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38035, Italia",Gran Laste,46.4015398,11.7684374,mountain
landf_605,Moena,"Ricoveri austriaci, Punta Alochet (Cresta De Le Sele) - Lech de la Campagnola, Moena, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38035, Italia",Cima de Campagnacia,46.4011588,11.7739818,mountain
landf_606,Moena,"Banch de la Campagnacia, Strada di Rusci, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Col de Costabela,46.4038582,11.7791753,mountain
